Date;Joursem;Ferie;Vacances Scolaires;Jour;WE;Semaine;Mois;Trimestre;Saison;Annee;Reel;Normale;Delta
17/07/2017;1;0;1;17;01/01/1900;17/07/2017;7;3;SUMMER 2017;2017;21,02;21,02;0
18/07/2017;2;0;1;18;01/01/1900;17/07/2017;7;3;SUMMER 2017;2017;21,04;21,04;0
19/07/2017;3;0;1;19;01/01/1900;17/07/2017;7;3;SUMMER 2017;2017;21,08;21,08;0
20/07/2017;4;0;1;20;01/01/1900;17/07/2017;7;3;SUMMER 2017;2017;21,11;21,11;0
21/07/2017;5;0;1;21;01/01/1900;17/07/2017;7;3;SUMMER 2017;2017;21,13;21,13;0
22/07/2017;6;0;1;22;22/07/2017;17/07/2017;7;3;SUMMER 2017;2017;21,15;21,15;0
23/07/2017;7;0;1;23;22/07/2017;17/07/2017;7;3;SUMMER 2017;2017;21,17;21,17;0
24/07/2017;1;0;1;24;01/01/1900;24/07/2017;7;3;SUMMER 2017;2017;21,17;21,17;0
25/07/2017;2;0;1;25;01/01/1900;24/07/2017;7;3;SUMMER 2017;2017;21,19;21,19;0
26/07/2017;3;0;1;26;01/01/1900;24/07/2017;7;3;SUMMER 2017;2017;21,19;21,19;0
27/07/2017;4;0;1;27;01/01/1900;24/07/2017;7;3;SUMMER 2017;2017;21,19;21,19;0
28/07/2017;5;0;1;28;01/01/1900;24/07/2017;7;3;SUMMER 2017;2017;21,18;21,18;0
29/07/2017;6;0;1;29;29/07/2017;24/07/2017;7;3;SUMMER 2017;2017;21,18;21,18;0
30/07/2017;7;0;1;30;29/07/2017;24/07/2017;7;3;SUMMER 2017;2017;21,16;21,16;0
31/07/2017;1;0;1;31;01/01/1900;31/07/2017;7;3;SUMMER 2017;2017;21,15;21,15;0
01/08/2017;2;0;1;1;01/01/1900;31/07/2017;8;3;SUMMER 2017;2017;21,13;21,13;0
02/08/2017;3;0;1;2;01/01/1900;31/07/2017;8;3;SUMMER 2017;2017;21,1;21,1;0
03/08/2017;4;0;1;3;01/01/1900;31/07/2017;8;3;SUMMER 2017;2017;21,08;21,08;0
04/08/2017;5;0;1;4;01/01/1900;31/07/2017;8;3;SUMMER 2017;2017;21,04;21,04;0
05/08/2017;6;0;1;5;05/08/2017;31/07/2017;8;3;SUMMER 2017;2017;21;21;0
06/08/2017;7;0;1;6;05/08/2017;31/07/2017;8;3;SUMMER 2017;2017;20,95;20,95;0
07/08/2017;1;0;1;7;01/01/1900;07/08/2017;8;3;SUMMER 2017;2017;20,92;20,92;0
08/08/2017;2;0;1;8;01/01/1900;07/08/2017;8;3;SUMMER 2017;2017;20,86;20,86;0
09/08/2017;3;0;1;9;01/01/1900;07/08/2017;8;3;SUMMER 2017;2017;20,81;20,81;0
10/08/2017;4;0;1;10;01/01/1900;07/08/2017;8;3;SUMMER 2017;2017;20,74;20,74;0
11/08/2017;5;0;1;11;01/01/1900;07/08/2017;8;3;SUMMER 2017;2017;20,69;20,69;0
12/08/2017;6;0;1;12;12/08/2017;07/08/2017;8;3;SUMMER 2017;2017;20,61;20,61;0
13/08/2017;7;0;1;13;12/08/2017;07/08/2017;8;3;SUMMER 2017;2017;20,55;20,55;0
14/08/2017;1;0;1;14;01/01/1900;14/08/2017;8;3;SUMMER 2017;2017;20,47;20,47;0
15/08/2017;2;1;1;15;01/01/1900;14/08/2017;8;3;SUMMER 2017;2017;20,39;20,39;0
16/08/2017;3;0;1;16;01/01/1900;14/08/2017;8;3;SUMMER 2017;2017;20,32;20,32;0
17/08/2017;4;0;1;17;01/01/1900;14/08/2017;8;3;SUMMER 2017;2017;20,23;20,23;0
18/08/2017;5;0;1;18;01/01/1900;14/08/2017;8;3;SUMMER 2017;2017;20,14;20,14;0
19/08/2017;6;0;1;19;19/08/2017;14/08/2017;8;3;SUMMER 2017;2017;20,05;20,05;0
20/08/2017;7;0;1;20;19/08/2017;14/08/2017;8;3;SUMMER 2017;2017;19,95;19,95;0
21/08/2017;1;0;1;21;01/01/1900;21/08/2017;8;3;SUMMER 2017;2017;19,86;19,86;0
22/08/2017;2;0;1;22;01/01/1900;21/08/2017;8;3;SUMMER 2017;2017;19,77;19,77;0
23/08/2017;3;0;1;23;01/01/1900;21/08/2017;8;3;SUMMER 2017;2017;19,66;19,66;0
24/08/2017;4;0;1;24;01/01/1900;21/08/2017;8;3;SUMMER 2017;2017;19,55;19,55;0
25/08/2017;5;0;1;25;01/01/1900;21/08/2017;8;3;SUMMER 2017;2017;19,44;19,44;0
26/08/2017;6;0;1;26;26/08/2017;21/08/2017;8;3;SUMMER 2017;2017;19,33;19,33;0
27/08/2017;7;0;1;27;26/08/2017;21/08/2017;8;3;SUMMER 2017;2017;19,22;19,22;0
28/08/2017;1;0;1;28;01/01/1900;28/08/2017;8;3;SUMMER 2017;2017;19,11;19,11;0
29/08/2017;2;0;1;29;01/01/1900;28/08/2017;8;3;SUMMER 2017;2017;18,99;18,99;0
30/08/2017;3;0;1;30;01/01/1900;28/08/2017;8;3;SUMMER 2017;2017;18,87;18,87;0
31/08/2017;4;0;1;31;01/01/1900;28/08/2017;8;3;SUMMER 2017;2017;18,75;18,75;0
01/09/2017;5;0;1;1;01/01/1900;28/08/2017;9;3;SUMMER 2017;2017;18,63;18,63;0
02/09/2017;6;0;1;2;02/09/2017;28/08/2017;9;3;SUMMER 2017;2017;18,51;18,51;0
03/09/2017;7;0;1;3;02/09/2017;28/08/2017;9;3;SUMMER 2017;2017;18,38;18,38;0
04/09/2017;1;0;0;4;01/01/1900;04/09/2017;9;3;SUMMER 2017;2017;18,25;18,25;0
05/09/2017;2;0;0;5;01/01/1900;04/09/2017;9;3;SUMMER 2017;2017;18,12;18,12;0
06/09/2017;3;0;0;6;01/01/1900;04/09/2017;9;3;SUMMER 2017;2017;18;18;0
07/09/2017;4;0;0;7;01/01/1900;04/09/2017;9;3;SUMMER 2017;2017;17,87;17,87;0
08/09/2017;5;0;0;8;01/01/1900;04/09/2017;9;3;SUMMER 2017;2017;17,75;17,75;0
09/09/2017;6;0;0;9;09/09/2017;04/09/2017;9;3;SUMMER 2017;2017;17,61;17,61;0
10/09/2017;7;0;0;10;09/09/2017;04/09/2017;9;3;SUMMER 2017;2017;17,48;17,48;0
11/09/2017;1;0;0;11;01/01/1900;11/09/2017;9;3;SUMMER 2017;2017;17,35;17,35;0
12/09/2017;2;0;0;12;01/01/1900;11/09/2017;9;3;SUMMER 2017;2017;17,23;17,23;0
13/09/2017;3;0;0;13;01/01/1900;11/09/2017;9;3;SUMMER 2017;2017;17,09;17,09;0
14/09/2017;4;0;0;14;01/01/1900;11/09/2017;9;3;SUMMER 2017;2017;16,96;16,96;0
15/09/2017;5;0;0;15;01/01/1900;11/09/2017;9;3;SUMMER 2017;2017;16,82;16,82;0
16/09/2017;6;0;0;16;16/09/2017;11/09/2017;9;3;SUMMER 2017;2017;16,7;16,7;0
17/09/2017;7;0;0;17;16/09/2017;11/09/2017;9;3;SUMMER 2017;2017;16,57;16,57;0
18/09/2017;1;0;0;18;01/01/1900;18/09/2017;9;3;SUMMER 2017;2017;16,43;16,43;0
19/09/2017;2;0;0;19;01/01/1900;18/09/2017;9;3;SUMMER 2017;2017;16,3;16,3;0
20/09/2017;3;0;0;20;01/01/1900;18/09/2017;9;3;SUMMER 2017;2017;16,17;16,17;0
21/09/2017;4;0;0;21;01/01/1900;18/09/2017;9;3;SUMMER 2017;2017;16,04;16,04;0
22/09/2017;5;0;0;22;01/01/1900;18/09/2017;9;3;SUMMER 2017;2017;15,91;15,91;0
23/09/2017;6;0;0;23;23/09/2017;18/09/2017;9;3;SUMMER 2017;2017;15,78;15,78;0
24/09/2017;7;0;0;24;23/09/2017;18/09/2017;9;3;SUMMER 2017;2017;15,64;15,64;0
25/09/2017;1;0;0;25;01/01/1900;25/09/2017;9;3;SUMMER 2017;2017;15,52;15,52;0
26/09/2017;2;0;0;26;01/01/1900;25/09/2017;9;3;SUMMER 2017;2017;15,38;15,38;0
27/09/2017;3;0;0;27;01/01/1900;25/09/2017;9;3;SUMMER 2017;2017;15,26;15,26;0
28/09/2017;4;0;0;28;01/01/1900;25/09/2017;9;3;SUMMER 2017;2017;15,12;15,12;0
29/09/2017;5;0;0;29;01/01/1900;25/09/2017;9;3;SUMMER 2017;2017;15;15;0
30/09/2017;6;0;0;30;30/09/2017;25/09/2017;9;3;SUMMER 2017;2017;14,87;14,87;0
01/10/2017;7;0;0;1;30/09/2017;25/09/2017;10;4;WINTER 2017;2017;14,73;14,73;0
02/10/2017;1;0;0;2;01/01/1900;02/10/2017;10;4;WINTER 2017;2017;14,61;14,61;0
03/10/2017;2;0;0;3;01/01/1900;02/10/2017;10;4;WINTER 2017;2017;14,47;14,47;0
04/10/2017;3;0;0;4;01/01/1900;02/10/2017;10;4;WINTER 2017;2017;14,34;14,34;0
05/10/2017;4;0;0;5;01/01/1900;02/10/2017;10;4;WINTER 2017;2017;14,22;14,22;0
06/10/2017;5;0;0;6;01/01/1900;02/10/2017;10;4;WINTER 2017;2017;14,09;14,09;0
07/10/2017;6;0;0;7;07/10/2017;02/10/2017;10;4;WINTER 2017;2017;13,96;13,96;0
08/10/2017;7;0;0;8;07/10/2017;02/10/2017;10;4;WINTER 2017;2017;13,83;13,83;0
09/10/2017;1;0;0;9;01/01/1900;09/10/2017;10;4;WINTER 2017;2017;13,7;13,7;0
10/10/2017;2;0;0;10;01/01/1900;09/10/2017;10;4;WINTER 2017;2017;13,57;13,57;0
11/10/2017;3;0;0;11;01/01/1900;09/10/2017;10;4;WINTER 2017;2017;13,44;13,44;0
12/10/2017;4;0;0;12;01/01/1900;09/10/2017;10;4;WINTER 2017;2017;13,31;13,31;0
13/10/2017;5;0;0;13;01/01/1900;09/10/2017;10;4;WINTER 2017;2017;13,18;13,18;0
14/10/2017;6;0;0;14;14/10/2017;09/10/2017;10;4;WINTER 2017;2017;13,05;13,05;0
15/10/2017;7;0;0;15;14/10/2017;09/10/2017;10;4;WINTER 2017;2017;12,91;12,91;0
