Date;Joursem;Ferie;Vacances Scolaires;Jour;Mois;Trimestre;Annee;Prix;Reel;Normale;Delta
01/01/2011;6;1;1;1;1;1;2011;24,26;3,03;4,37;-1,34
02/01/2011;7;0;1;2;1;1;2011;24,26;2,82;4,37;-1,55
03/01/2011;1;0;0;3;1;1;2011;24,26;1,78;4,37;-2,59
04/01/2011;2;0;0;4;1;1;2011;24,73;0,96;4,38;-3,42
05/01/2011;3;0;0;5;1;1;2011;23,2;1,99;4,38;-2,39
06/01/2011;4;0;0;6;1;1;2011;22,9;6,46;4,39;2,07
07/01/2011;5;0;0;7;1;1;2011;22,92;9,4;4,41;4,99
08/01/2011;6;0;0;8;1;1;2011;22,55;10,66;4,43;6,23
09/01/2011;7;0;0;9;1;1;2011;22,55;8,39;4,45;3,94
10/01/2011;1;0;0;10;1;1;2011;23,23;5,58;4,47;1,11
11/01/2011;2;0;0;11;1;1;2011;22,63;5,82;4,5;1,32
12/01/2011;3;0;0;12;1;1;2011;22,82;7,19;4,52;2,67
13/01/2011;4;0;0;13;1;1;2011;22,9;9,21;4,56;4,65
14/01/2011;5;0;0;14;1;1;2011;22,67;9,43;4,59;4,84
15/01/2011;6;0;0;15;1;1;2011;22,18;8,89;4,62;4,27
16/01/2011;7;0;0;16;1;1;2011;22,18;7,99;4,66;3,33
17/01/2011;1;0;0;17;1;1;2011;22,5;7,49;4,7;2,79
18/01/2011;2;0;0;18;1;1;2011;22,66;7,13;4,74;2,39
19/01/2011;3;0;0;19;1;1;2011;23,06;5,39;4,79;0,6
20/01/2011;4;0;0;20;1;1;2011;22,99;3,83;4,82;-0,99
21/01/2011;5;0;0;21;1;1;2011;23,09;2,19;4,87;-2,68
22/01/2011;6;0;0;22;1;1;2011;22,59;1,93;4,92;-2,99
23/01/2011;7;0;0;23;1;1;2011;22,59;2,13;4,97;-2,84
24/01/2011;1;0;0;24;1;1;2011;22,55;2,84;5,01;-2,17
25/01/2011;2;0;0;25;1;1;2011;22,29;3,43;5,06;-1,63
26/01/2011;3;0;0;26;1;1;2011;21,92;3,67;5,11;-1,44
27/01/2011;4;0;0;27;1;1;2011;22,03;3,23;5,16;-1,93
28/01/2011;5;0;0;28;1;1;2011;22,24;2,25;5,21;-2,96
29/01/2011;6;0;0;29;1;1;2011;21,94;1,49;5,27;-3,78
30/01/2011;7;0;0;30;1;1;2011;21,94;0,53;5,31;-4,78
31/01/2011;1;0;0;31;1;1;2011;22,16;-0,27;5,37;-5,64
01/02/2011;2;0;0;1;2;1;2011;21,47;-0,38;5,43;-5,81
02/02/2011;3;0;0;2;2;1;2011;21,59;1,11;5,47;-4,36
03/02/2011;4;0;0;3;2;1;2011;22,04;3,83;5,53;-1,7
04/02/2011;5;0;0;4;2;1;2011;22,5;6,51;5,58;0,93
05/02/2011;6;0;0;5;2;1;2011;22,38;8,11;5,63;2,48
06/02/2011;7;0;0;6;2;1;2011;22,38;7,52;5,7;1,82
07/02/2011;1;0;0;7;2;1;2011;22,5;7,01;5,75;1,26
08/02/2011;2;0;0;8;2;1;2011;22,25;6,77;5,8;0,97
09/02/2011;3;0;0;9;2;1;2011;21,85;6,14;5,86;0,28
10/02/2011;4;0;0;10;2;1;2011;21,55;6,91;5,92;0,99
11/02/2011;5;0;0;11;2;1;2011;21,57;8,75;5,97;2,78
12/02/2011;6;0;0;12;2;1;2011;21,8;8,05;6,03;2,02
13/02/2011;7;0;1;13;2;1;2011;21,8;7,36;6,09;1,27
14/02/2011;1;0;1;14;2;1;2011;21,8;7,11;6,14;0,97
15/02/2011;2;0;1;15;2;1;2011;21,82;6,67;6,2;0,47
16/02/2011;3;0;1;16;2;1;2011;21,95;6,4;6,26;0,14
17/02/2011;4;0;1;17;2;1;2011;21,68;6,04;6,31;-0,27
18/02/2011;5;0;1;18;2;1;2011;21,77;5,34;6,37;-1,03
19/02/2011;6;0;1;19;2;1;2011;21,28;5,57;6,44;-0,87
20/02/2011;7;0;1;20;2;1;2011;21,28;6,18;6,49;-0,31
21/02/2011;1;0;1;21;2;1;2011;21,68;6,35;6,55;-0,2
22/02/2011;2;0;1;22;2;1;2011;22,18;5,71;6,62;-0,91
23/02/2011;3;0;1;23;2;1;2011;22,5;5,08;6,68;-1,6
24/02/2011;4;0;1;24;2;1;2011;22,65;7,21;6,74;0,47
25/02/2011;5;0;1;25;2;1;2011;22,18;8,51;6,8;1,71
26/02/2011;6;0;1;26;2;1;2011;21,76;8,63;6,87;1,76
27/02/2011;7;0;1;27;2;1;2011;21,76;7,37;6,93;0,44
28/02/2011;1;0;0;28;2;1;2011;22,08;5,75;7;-1,25
01/03/2011;2;0;0;1;3;1;2011;22,6;7,25;7,07;0,18
02/03/2011;3;0;0;2;3;1;2011;22,65;8,27;7,14;1,13
03/03/2011;4;0;0;3;3;1;2011;22,87;8,21;7,21;1
04/03/2011;5;0;0;4;3;1;2011;23,19;8,18;7,28;0,9
05/03/2011;6;0;0;5;3;1;2011;23,26;8,15;7,35;0,8
06/03/2011;7;0;0;6;3;1;2011;23,26;6,14;7,44;-1,3
07/03/2011;1;0;0;7;3;1;2011;23,53;3,83;7,5;-3,67
08/03/2011;2;0;0;8;3;1;2011;23,9;0;7,59;-7,59
09/03/2011;3;0;0;9;3;1;2011;23,42;0;7,66;-7,66
10/03/2011;4;0;0;10;3;1;2011;23,42;0;7,75;-7,75
11/03/2011;5;0;0;11;3;1;2011;23,33;8,9;7,83;1,07
12/03/2011;6;0;0;12;3;1;2011;23,68;9,06;7,91;1,15
13/03/2011;7;0;0;13;3;1;2011;23,68;9,44;8;1,44
14/03/2011;1;0;0;14;3;1;2011;23,65;10,33;8,1;2,23
15/03/2011;2;0;0;15;3;1;2011;24,81;11,63;8,18;3,45
16/03/2011;3;0;0;16;3;1;2011;25,26;11,5;8,28;3,22
17/03/2011;4;0;0;17;3;1;2011;25,72;9,52;8,37;1,15
18/03/2011;5;0;0;18;3;1;2011;25,44;9,12;8,47;0,65
19/03/2011;6;0;0;19;3;1;2011;24,62;8,58;8,57;0,01
20/03/2011;7;0;0;20;3;1;2011;24,62;8,08;8,68;-0,6
21/03/2011;1;0;0;21;3;1;2011;24,85;8,5;8,78;-0,28
22/03/2011;2;0;0;22;3;1;2011;24,4;9,39;8,88;0,51
23/03/2011;3;0;0;23;3;1;2011;24,61;10,63;8,99;1,64
24/03/2011;4;0;0;24;3;1;2011;24,69;11,92;9,1;2,82
25/03/2011;5;0;0;25;3;1;2011;24,49;12,48;9,22;3,26
26/03/2011;6;0;0;26;3;1;2011;23,5;12,32;9,33;2,99
27/03/2011;7;0;0;27;3;1;2011;23,5;11,5;9,44;2,06
28/03/2011;1;0;0;28;3;1;2011;23,92;11,03;9,56;1,47
29/03/2011;2;0;0;29;3;1;2011;24,74;10,7;9,68;1,02
30/03/2011;3;0;0;30;3;1;2011;23,43;9,7;9,8;-0,1
31/03/2011;4;0;0;31;3;1;2011;22,8;11,99;9,92;2,07
01/04/2011;5;0;0;1;4;2;2011;23,61;12,97;10,05;2,92
02/04/2011;6;0;0;2;4;2;2011;23,4;14,16;10,18;3,98
03/04/2011;7;0;0;3;4;2;2011;23,4;12,95;10,3;2,65
04/04/2011;1;0;0;4;4;2;2011;24,18;11,62;10,43;1,19
05/04/2011;2;0;0;5;4;2;2011;24,4;11,3;10,56;0,74
06/04/2011;3;0;0;6;4;2;2011;23,56;13,66;10,69;2,97
07/04/2011;4;0;0;7;4;2;2011;22,58;15,28;10,82;4,46
08/04/2011;5;0;0;8;4;2;2011;22,8;15,61;10,96;4,65
09/04/2011;6;0;0;9;4;2;2011;20,5;15,33;11,09;4,24
10/04/2011;7;0;1;10;4;2;2011;20,5;15,21;11,22;3,99
11/04/2011;1;0;1;11;4;2;2011;23,02;14,78;11,36;3,42
12/04/2011;2;0;1;12;4;2;2011;23,58;12,49;11,49;1
13/04/2011;3;0;1;13;4;2;2011;23,73;10,52;11,63;-1,11
14/04/2011;4;0;1;14;4;2;2011;23,43;10,59;11,77;-1,18
15/04/2011;5;0;1;15;4;2;2011;23,6;10,93;11,9;-0,97
16/04/2011;6;0;1;16;4;2;2011;23,21;11,14;12,03;-0,89
17/04/2011;7;0;1;17;4;2;2011;23,21;11,84;12,18;-0,34
18/04/2011;1;0;1;18;4;2;2011;23,09;13,33;12,31;1,02
19/04/2011;2;0;1;19;4;2;2011;22,65;14,68;12,46;2,22
20/04/2011;3;0;1;20;4;2;2011;22,58;15,52;12,59;2,93
21/04/2011;4;0;1;21;4;2;2011;22,54;15,93;12,73;3,2
22/04/2011;5;0;1;22;4;2;2011;21;16,35;12,86;3,49
23/04/2011;6;0;1;23;4;2;2011;21;16,13;13;3,13
24/04/2011;7;0;1;24;4;2;2011;21;16,22;13,13;3,09
25/04/2011;1;1;1;25;4;2;2011;21;16,26;13,26;3
26/04/2011;2;0;0;26;4;2;2011;22,01;15,7;13,4;2,3
27/04/2011;3;0;0;27;4;2;2011;21,24;14,39;13,53;0,86
28/04/2011;4;0;0;28;4;2;2011;21,54;12,49;13,66;-1,17
29/04/2011;5;0;0;29;4;2;2011;22,19;12,65;13,79;-1,14
30/04/2011;6;0;0;30;4;2;2011;22,19;13,79;13,92;-0,13
01/05/2011;7;1;0;1;5;2;2011;22,19;15,06;14,06;1
02/05/2011;1;0;0;2;5;2;2011;22,19;15,11;14,18;0,93
03/05/2011;2;0;0;3;5;2;2011;23,07;13,8;14,3;-0,5
04/05/2011;3;0;0;4;5;2;2011;23,25;13,41;14,43;-1,02
05/05/2011;4;0;0;5;5;2;2011;22,46;14;14,56;-0,56
06/05/2011;5;0;0;6;5;2;2011;21,98;15,85;14,68;1,17
07/05/2011;6;0;0;7;5;2;2011;21,45;17,4;14,8;2,6
08/05/2011;7;1;0;8;5;2;2011;21,45;17,98;14,92;3,06
09/05/2011;1;0;0;9;5;2;2011;21,75;17,83;15,03;2,8
10/05/2011;2;0;0;10;5;2;2011;22,13;17,68;15,15;2,53
11/05/2011;3;0;0;11;5;2;2011;23,49;17,03;15,27;1,76
12/05/2011;4;0;0;12;5;2;2011;23,78;15,81;15,38;0,43
13/05/2011;5;0;0;13;5;2;2011;23,57;15,47;15,5;-0,03
14/05/2011;6;0;0;14;5;2;2011;22,89;14,25;15,61;-1,36
15/05/2011;7;0;0;15;5;2;2011;22,89;13,14;15,72;-2,58
16/05/2011;1;0;0;16;5;2;2011;23,29;10,58;15,84;-5,26
17/05/2011;2;0;0;17;5;2;2011;23,15;14,47;15,95;-1,48
18/05/2011;3;0;0;18;5;2;2011;23,17;15,88;16,06;-0,18
19/05/2011;4;0;0;19;5;2;2011;22,95;16,77;16,16;0,61
20/05/2011;5;0;0;20;5;2;2011;22,95;16,86;16,27;0,59
21/05/2011;6;0;0;21;5;2;2011;22,98;17,21;16,36;0,85
22/05/2011;7;0;0;22;5;2;2011;22,98;17,24;16,47;0,77
23/05/2011;1;0;0;23;5;2;2011;23,03;17,69;16,57;1,12
24/05/2011;2;0;0;24;5;2;2011;23,29;16,97;16,67;0,3
25/05/2011;3;0;0;25;5;2;2011;22,84;17,4;16,77;0,63
26/05/2011;4;0;0;26;5;2;2011;22,83;16,64;16,87;-0,23
27/05/2011;5;0;0;27;5;2;2011;22,95;15;16,97;-1,97
28/05/2011;6;0;0;28;5;2;2011;23,15;14,56;17,07;-2,51
29/05/2011;7;0;0;29;5;2;2011;23,15;16,23;17,16;-0,93
30/05/2011;1;0;0;30;5;2;2011;23,15;17,72;17,26;0,46
31/05/2011;2;0;0;31;5;2;2011;23,4;15,49;17,36;-1,87
01/06/2011;3;0;0;1;6;2;2011;23,39;14,21;17,46;-3,25
02/06/2011;4;1;0;2;6;2;2011;23,07;15,28;17,55;-2,27
03/06/2011;5;0;0;3;6;2;2011;22,85;17,72;17,64;0,08
04/06/2011;6;0;0;4;6;2;2011;22,85;19,37;17,74;1,63
05/06/2011;7;0;0;5;6;2;2011;22,85;18,68;17,83;0,85
06/06/2011;1;0;0;6;6;2;2011;22,98;17,18;17,92;-0,74
07/06/2011;2;0;0;7;6;2;2011;22,78;15,89;18,02;-2,13
08/06/2011;3;0;0;8;6;2;2011;23;14,78;18,11;-3,33
09/06/2011;4;0;0;9;6;2;2011;22,93;14,43;18,19;-3,76
10/06/2011;5;0;0;10;6;2;2011;23,1;14,16;18,29;-4,13
11/06/2011;6;0;0;11;6;2;2011;22,51;14;18,38;-4,38
12/06/2011;7;0;0;12;6;2;2011;22,51;14,74;18,47;-3,73
13/06/2011;1;1;0;13;6;2;2011;22,41;16,49;18,56;-2,07
14/06/2011;2;0;0;14;6;2;2011;23,28;17,96;18,65;-0,69
15/06/2011;3;0;0;15;6;2;2011;23,35;18,9;18,74;0,16
16/06/2011;4;0;0;16;6;2;2011;22,98;17,92;18,83;-0,91
17/06/2011;5;0;0;17;6;2;2011;22,95;16,84;18,92;-2,08
18/06/2011;6;0;0;18;6;2;2011;22,75;15,7;19;-3,3
19/06/2011;7;0;0;19;6;2;2011;22,75;15,28;19,1;-3,82
20/06/2011;1;0;0;20;6;2;2011;23,01;16,58;19,18;-2,6
21/06/2011;2;0;0;21;6;2;2011;23;18,01;19,26;-1,25
22/06/2011;3;0;0;22;6;2;2011;23,16;17,8;19,35;-1,55
23/06/2011;4;0;0;23;6;2;2011;22,38;16,72;19,43;-2,71
24/06/2011;5;0;0;24;6;2;2011;22,3;16,14;19,52;-3,38
25/06/2011;6;0;0;25;6;2;2011;21,96;17,64;19,6;-1,96
26/06/2011;7;0;0;26;6;2;2011;21,96;20,79;19,68;1,11
27/06/2011;1;0;0;27;6;2;2011;22,2;23,67;19,76;3,91
28/06/2011;2;0;0;28;6;2;2011;21,86;23,49;19,85;3,64
29/06/2011;3;0;0;29;6;2;2011;22,4;20,04;19,93;0,11
30/06/2011;4;0;0;30;6;2;2011;22,6;18,02;20,01;-1,99
01/07/2011;5;0;0;1;7;3;2011;22,2;17,24;20,08;-2,84
02/07/2011;6;0;0;2;7;3;2011;21,55;17,33;20,16;-2,83
03/07/2011;7;0;1;3;7;3;2011;21,55;17,9;20,23;-2,33
04/07/2011;1;0;1;4;7;3;2011;21,95;18,9;20,3;-1,4
05/07/2011;2;0;1;5;7;3;2011;21,54;20,19;20,37;-0,18
06/07/2011;3;0;1;6;7;3;2011;21,14;19,43;20,44;-1,01
07/07/2011;4;0;1;7;7;3;2011;21,75;18,29;20,5;-2,21
08/07/2011;5;0;1;8;7;3;2011;22,05;17,99;20,57;-2,58
09/07/2011;6;0;1;9;7;3;2011;21,43;18,25;20,63;-2,38
10/07/2011;7;0;1;10;7;3;2011;21,43;18,37;20,69;-2,32
11/07/2011;1;0;1;11;7;3;2011;21,75;19,63;20,75;-1,12
12/07/2011;2;0;1;12;7;3;2011;21,63;19,91;20,79;-0,88
13/07/2011;3;0;1;13;7;3;2011;21,73;18,02;20,85;-2,83
14/07/2011;4;1;1;14;7;3;2011;21,65;16,82;20,89;-4,07
15/07/2011;5;0;1;15;7;3;2011;21,79;17,46;20,94;-3,48
16/07/2011;6;0;1;16;7;3;2011;21,57;17,69;20,98;-3,29
17/07/2011;7;0;1;17;7;3;2011;21,57;16,63;21,02;-4,39
18/07/2011;1;0;1;18;7;3;2011;22;15,91;21,04;-5,13
19/07/2011;2;0;1;19;7;3;2011;22,08;15,04;21,08;-6,04
20/07/2011;3;0;1;20;7;3;2011;22,14;15,2;21,11;-5,91
21/07/2011;4;0;1;21;7;3;2011;21,95;16;21,13;-5,13
22/07/2011;5;0;1;22;7;3;2011;21,9;16,45;21,15;-4,7
23/07/2011;6;0;1;23;7;3;2011;21,27;15,71;21,17;-5,46
24/07/2011;7;0;1;24;7;3;2011;21,27;15,55;21,17;-5,62
25/07/2011;1;0;1;25;7;3;2011;21,78;16,43;21,19;-4,76
26/07/2011;2;0;1;26;7;3;2011;21,48;17;21,19;-4,19
27/07/2011;3;0;1;27;7;3;2011;21,5;17,02;21,19;-4,17
28/07/2011;4;0;1;28;7;3;2011;21,41;17,41;21,18;-3,77
29/07/2011;5;0;1;29;7;3;2011;21,32;17,81;21,18;-3,37
30/07/2011;6;0;1;30;7;3;2011;20,63;17,84;21,16;-3,32
31/07/2011;7;0;1;31;7;3;2011;20,63;17,85;21,15;-3,3
01/08/2011;1;0;1;1;8;3;2011;21;18,77;21,13;-2,36
02/08/2011;2;0;1;2;8;3;2011;20,63;20,04;21,1;-1,06
03/08/2011;3;0;1;3;8;3;2011;20,42;20,43;21,08;-0,65
04/08/2011;4;0;1;4;8;3;2011;20,16;18,46;21,04;-2,58
05/08/2011;5;0;1;5;8;3;2011;20,6;19,68;21;-1,32
06/08/2011;6;0;1;6;8;3;2011;20,23;18,05;20,95;-2,9
07/08/2011;7;0;1;7;8;3;2011;20,23;0;20,92;-20,92
08/08/2011;1;0;1;8;8;3;2011;20,57;0;20,86;-20,86
09/08/2011;2;0;1;9;8;3;2011;21,1;0;20,81;-20,81
10/08/2011;3;0;1;10;8;3;2011;21,21;16,68;20,74;-4,06
11/08/2011;4;0;1;11;8;3;2011;21,09;17,72;20,69;-2,97
12/08/2011;5;0;1;12;8;3;2011;21,07;18,47;20,61;-2,14
13/08/2011;6;0;1;13;8;3;2011;20,75;19,1;20,55;-1,45
14/08/2011;7;0;1;14;8;3;2011;20,75;18,92;20,47;-1,55
15/08/2011;1;1;1;15;8;3;2011;20,99;18,84;20,39;-1,55
16/08/2011;2;0;1;16;8;3;2011;21,3;19,51;20,32;-0,81
17/08/2011;3;0;1;17;8;3;2011;21,55;20,19;20,23;-0,04
18/08/2011;4;0;1;18;8;3;2011;22,02;20,69;20,14;0,55
19/08/2011;5;0;1;19;8;3;2011;22,46;20,81;20,05;0,76
20/08/2011;6;0;1;20;8;3;2011;21,51;21,77;19,95;1,82
21/08/2011;7;0;1;21;8;3;2011;21,51;23,15;19,86;3,29
22/08/2011;1;0;1;22;8;3;2011;21,72;22,5;19,77;2,73
23/08/2011;2;0;1;23;8;3;2011;22,46;22,15;19,66;2,49
24/08/2011;3;0;1;24;8;3;2011;22,4;20,24;19,55;0,69
25/08/2011;4;0;1;25;8;3;2011;23,2;19,87;19,44;0,43
26/08/2011;5;0;1;26;8;3;2011;22,6;18;19,33;-1,33
27/08/2011;6;0;1;27;8;3;2011;22,99;16,22;19,22;-3
28/08/2011;7;0;1;28;8;3;2011;22,99;15,64;19,11;-3,47
29/08/2011;1;0;1;29;8;3;2011;22,99;15,61;18,99;-3,38
30/08/2011;2;0;1;30;8;3;2011;23,31;15,77;18,87;-3,1
31/08/2011;3;0;1;31;8;3;2011;24,4;16,62;18,75;-2,13
01/09/2011;4;0;1;1;9;3;2011;24,31;18,43;18,63;-0,2
02/09/2011;5;0;1;2;9;3;2011;23,99;17,76;18,51;-0,75
03/09/2011;6;0;1;3;9;3;2011;23,46;20,47;18,38;2,09
04/09/2011;7;0;1;4;9;3;2011;23,46;18,79;18,25;0,54
05/09/2011;1;0;0;5;9;3;2011;24,3;17,94;18,12;-0,18
06/09/2011;2;0;0;6;9;3;2011;24,05;16,94;18;-1,06
07/09/2011;3;0;0;7;9;3;2011;25,31;16,67;17,87;-1,2
08/09/2011;4;0;0;8;9;3;2011;25,3;16,96;17,75;-0,79
09/09/2011;5;0;0;9;9;3;2011;25,98;18,94;17,61;1,33
10/09/2011;6;0;0;10;9;3;2011;24,9;20,38;17,48;2,9
11/09/2011;7;0;0;11;9;3;2011;24,9;19,06;17,35;1,71
12/09/2011;1;0;0;12;9;3;2011;25,25;18,7;17,23;1,47
13/09/2011;2;0;0;13;9;3;2011;25,34;18,08;17,09;0,99
14/09/2011;3;0;0;14;9;3;2011;25,38;16,62;16,96;-0,34
15/09/2011;4;0;0;15;9;3;2011;25,04;16,12;16,82;-0,7
16/09/2011;5;0;0;16;9;3;2011;25,05;16,9;16,7;0,2
17/09/2011;6;0;0;17;9;3;2011;24,25;16,55;16,57;-0,02
18/09/2011;7;0;0;18;9;3;2011;24,25;14,53;16,43;-1,9
19/09/2011;1;0;0;19;9;3;2011;25,08;14,05;16,3;-2,25
20/09/2011;2;0;0;20;9;3;2011;24,29;14,53;16,17;-1,64
21/09/2011;3;0;0;21;9;3;2011;24,35;15,14;16,04;-0,9
22/09/2011;4;0;0;22;9;3;2011;22,87;15,26;15,91;-0,65
23/09/2011;5;0;0;23;9;3;2011;21,77;15,07;15,78;-0,71
24/09/2011;6;0;0;24;9;3;2011;21,43;15,51;15,64;-0,13
25/09/2011;7;0;0;25;9;3;2011;21,43;16,93;15,52;1,41
26/09/2011;1;0;0;26;9;3;2011;21,91;17,91;15,38;2,53
27/09/2011;2;0;0;27;9;3;2011;21,97;18,49;15,26;3,23
28/09/2011;3;0;0;28;9;3;2011;22;19,1;15,12;3,98
29/09/2011;4;0;0;29;9;3;2011;21,9;19,15;15;4,15
30/09/2011;5;0;0;30;9;3;2011;21,43;16,39;14,87;1,52
01/10/2011;6;0;0;1;10;4;2011;15,93;18,84;14,73;4,11
02/10/2011;7;0;0;2;10;4;2011;15,93;18,44;14,61;3,83
03/10/2011;1;0;0;3;10;4;2011;18;18,4;14,47;3,93
04/10/2011;2;0;0;4;10;4;2011;17,45;17,51;14,34;3,17
05/10/2011;3;0;0;5;10;4;2011;18,8;16,85;14,22;2,63
06/10/2011;4;0;0;6;10;4;2011;19,62;15,61;14,09;1,52
07/10/2011;5;0;0;7;10;4;2011;21,08;13,31;13,96;-0,65
08/10/2011;6;0;0;8;10;4;2011;21,78;11,9;13,83;-1,93
09/10/2011;7;0;0;9;10;4;2011;21,78;12,83;13,7;-0,87
10/10/2011;1;0;0;10;10;4;2011;22,58;14,61;13,57;1,04
11/10/2011;2;0;0;11;10;4;2011;22,6;15,17;13,44;1,73
12/10/2011;3;0;0;12;10;4;2011;22,67;14,96;13,31;1,65
13/10/2011;4;0;0;13;10;4;2011;23,4;14,86;13,18;1,68
14/10/2011;5;0;0;14;10;4;2011;23,45;13,19;13,05;0,14
15/10/2011;6;0;0;15;10;4;2011;22,12;11,65;12,91;-1,26
16/10/2011;7;0;0;16;10;4;2011;22,12;11,18;12,78;-1,6
17/10/2011;1;0;0;17;10;4;2011;23;11,77;12,65;-0,88
18/10/2011;2;0;0;18;10;4;2011;24,26;12,07;12,52;-0,45
19/10/2011;3;0;0;19;10;4;2011;24,71;10,66;12,38;-1,72
20/10/2011;4;0;0;20;10;4;2011;25,47;8,78;12,25;-3,47
21/10/2011;5;0;0;21;10;4;2011;25,22;7,3;12,11;-4,81
22/10/2011;6;0;0;22;10;4;2011;25,03;7,31;11,97;-4,66
23/10/2011;7;0;1;23;10;4;2011;25,03;9,48;11,83;-2,35
24/10/2011;1;0;1;24;10;4;2011;25,3;11,13;11,7;-0,57
25/10/2011;2;0;1;25;10;4;2011;25,26;11,58;11,56;0,02
26/10/2011;3;0;1;26;10;4;2011;25,03;11,11;11,42;-0,31
27/10/2011;4;0;1;27;10;4;2011;24,73;11,8;11,28;0,52
28/10/2011;5;0;1;28;10;4;2011;24,43;12,59;11,14;1,45
29/10/2011;6;0;1;29;10;4;2011;23,41;13,23;11;2,23
30/10/2011;7;0;1;30;10;4;2011;23,41;13,32;10,86;2,46
31/10/2011;1;0;1;31;10;4;2011;23,89;13,14;10,71;2,43
01/11/2011;2;1;1;1;11;4;2011;23,52;12,57;10,56;2,01
02/11/2011;3;0;1;2;11;4;2011;23,8;13,28;10,42;2,86
03/11/2011;4;0;0;3;11;4;2011;22,7;14,42;10,28;4,14
04/11/2011;5;0;0;4;11;4;2011;23,15;13,88;10,13;3,75
05/11/2011;6;0;0;5;11;4;2011;22,19;13,42;9,98;3,44
06/11/2011;7;0;0;6;11;4;2011;22,19;12,73;9,84;2,89
07/11/2011;1;0;0;7;11;4;2011;23,4;11,61;9,69;1,92
08/11/2011;2;0;0;8;11;4;2011;24,69;11,16;9,54;1,62
09/11/2011;3;0;0;9;11;4;2011;24,71;11,5;9,39;2,11
10/11/2011;4;0;0;10;11;4;2011;24,49;10,96;9,25;1,71
11/11/2011;5;1;0;11;11;4;2011;23,39;10,46;9,1;1,36
12/11/2011;6;0;0;12;11;4;2011;23,07;11,16;8,95;2,21
13/11/2011;7;0;0;13;11;4;2011;23,07;10,71;8,81;1,9
14/11/2011;1;0;0;14;11;4;2011;23,97;9,53;8,65;0,88
15/11/2011;2;0;0;15;11;4;2011;24,69;7,76;8,5;-0,74
16/11/2011;3;0;0;16;11;4;2011;25;6,77;8,37;-1,6
17/11/2011;4;0;0;17;11;4;2011;25,19;7,88;8,22;-0,34
18/11/2011;5;0;0;18;11;4;2011;24,94;8,54;8,08;0,46
19/11/2011;6;0;0;19;11;4;2011;24,06;8,94;7,92;1,02
20/11/2011;7;0;0;20;11;4;2011;24,06;9,26;7,79;1,47
21/11/2011;1;0;0;21;11;4;2011;24,5;9,55;7,65;1,9
22/11/2011;2;0;0;22;11;4;2011;24,73;9,83;7,51;2,32
23/11/2011;3;0;0;23;11;4;2011;24,55;9,31;7,36;1,95
24/11/2011;4;0;0;24;11;4;2011;24,44;8,05;7,23;0,82
25/11/2011;5;0;0;25;11;4;2011;24,61;7,26;7,1;0,16
26/11/2011;6;0;0;26;11;4;2011;24,31;6,9;6,96;-0,06
27/11/2011;7;0;0;27;11;4;2011;24,31;7,78;6,83;0,95
28/11/2011;1;0;0;28;11;4;2011;24,36;7,33;6,7;0,63
29/11/2011;2;0;0;29;11;4;2011;24,18;7,95;6,58;1,37
30/11/2011;3;0;0;30;11;4;2011;23,73;8,31;6,46;1,85
01/12/2011;4;0;0;1;12;4;2011;23,58;9,93;6,34;3,59
02/12/2011;5;0;0;2;12;4;2011;23,23;9,56;6,22;3,34
03/12/2011;6;0;0;3;12;4;2011;22,5;9,26;6,1;3,16
04/12/2011;7;0;0;4;12;4;2011;22,5;10,23;5,99;4,24
05/12/2011;1;0;0;5;12;4;2011;23,3;8,59;5,87;2,72
06/12/2011;2;0;0;6;12;4;2011;23,36;7,63;5,77;1,86
07/12/2011;3;0;0;7;12;4;2011;23;8,5;5,67;2,83
08/12/2011;4;0;0;8;12;4;2011;23,2;8,68;5,57;3,11
09/12/2011;5;0;0;9;12;4;2011;23,43;8,45;5,48;2,97
10/12/2011;6;0;0;10;12;4;2011;23,87;7,32;5,38;1,94
11/12/2011;7;0;0;11;12;4;2011;23,87;6,48;5,3;1,18
12/12/2011;1;0;0;12;12;4;2011;24,16;7,11;5,21;1,9
13/12/2011;2;0;0;13;12;4;2011;23,87;7,83;5,13;2,7
14/12/2011;3;0;0;14;12;4;2011;23,66;7,81;5,05;2,76
15/12/2011;4;0;0;15;12;4;2011;24,03;7,44;4,98;2,46
16/12/2011;5;0;0;16;12;4;2011;23,67;7,7;4,91;2,79
17/12/2011;6;0;0;17;12;4;2011;23,34;5,86;4,84;1,02
18/12/2011;7;0;1;18;12;4;2011;23,34;4,37;4,79;-0,42
19/12/2011;1;0;1;19;12;4;2011;23,86;3,33;4,73;-1,4
20/12/2011;2;0;1;20;12;4;2011;23,35;5,19;4,68;0,51
21/12/2011;3;0;1;21;12;4;2011;23,52;6,76;4,63;2,13
22/12/2011;4;0;1;22;12;4;2011;22,9;8,78;4,58;4,2
23/12/2011;5;0;1;23;12;4;2011;22,51;8,61;4,55;4,06
24/12/2011;6;0;1;24;12;4;2011;21,8;7,03;4,52;2,51
25/12/2011;7;1;1;25;12;4;2011;21,8;6,32;4,48;1,84
26/12/2011;1;0;1;26;12;4;2011;21,8;6,08;4,45;1,63
27/12/2011;2;0;1;27;12;4;2011;21,8;4,63;4,42;0,21
28/12/2011;3;0;1;28;12;4;2011;21,94;4,51;4,41;0,1
29/12/2011;4;0;1;29;12;4;2011;22,17;5,29;4,39;0,9
30/12/2011;5;0;1;30;12;4;2011;21,06;6,42;4,39;2,03
